tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol
1279,2,1279,Staphylococcus,,bacteria,FALSE,30.0646,4034,7,,,95.5885,393.429,10^-109.724,,,,,,,,,"[1912064, 283734, 29385, 29378, 28035, 1290]",3,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1269,2,1269,Micrococcus,,bacteria,FALSE,7.96705,1069,2,,,97.107,380,10^-232.154,,,,,,,,,[1270],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1257,2,1257,Peptostreptococcus,,bacteria,FALSE,95.776,12851,16,,,83.7631,441.125,10^-174.216,45.7453,6138,3,1,6138,89.9,504,10^-279.499,"[3003601, 169971]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1243,2,1243,Leuconostoc,,bacteria,FALSE,37.3758,5015,6,,,89.9515,677.833,10^-249.774,,,,,,,,,"[255248, 1246]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1073,2,1073,Rhodopseudomonas,,bacteria,FALSE,15.0696,2022,5,,,83.8838,248.2,10^-102.101,,,,,,,,,[2991972],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1033,2,1033,Afipia,,bacteria,FALSE,3.07056,412,1,,,80.632,253,10^-93.0353,,,,,,,,,[40137],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
1016,2,1016,Capnocytophaga,,bacteria,FALSE,281.127,37721,48,,,94.8537,614.833,10^-120.75,,,,,,,,,"[2708117, 1316596, 327575, 1019, 1017]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
970,2,970,Selenomonas,,bacteria,FALSE,36.243,4863,7,,,94.449,453.571,10^-141.357,,,,,,,,,"[2754044, 712538, 69823]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
963,2,963,Herbaspirillum,,bacteria,FALSE,1.93773,260,1,,,95.37,108,10^-54.2924,,,,,,,,,[863372],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
906,2,906,Megasphaera,,bacteria,FALSE,311.184,41754,46,,,85.2147,577.87,10^-174.773,,,,,,,,,"[2144175, 1232428, 907]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
848,2,848,Fusobacterium,,bacteria,FALSE,90.0523,12083,19,,,94.7072,418.579,10^-154.529,,,,,,,,,"[2663009, 860, 851]",1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
841,2,841,Roseburia,,bacteria,FALSE,47.0868,6318,9,,,82.8757,291.778,10^-89.9087,,,,,,,,,[166486],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
838,2,838,Prevotella,,bacteria,FALSE,166700,22367425,28611,8,96227,94.108,576.941,10^-169.532,789.55,105940,70,9,105940,96.9029,327.371,10^-184.219,"[2913616, 2691580, 1177575, 1177574, 712461, 652716, 589437, 589436, 470565, 310946, 310945, 282402, 159272, 60133, 59823, 52227, 28137, 28133, 28132, 28131, 28129, 28128, 28125]",3,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
836,2,836,Porphyromonas,,bacteria,FALSE,306.914,41181,49,,,90.9823,587.306,10^-191.793,,,,,,,,,"[712435, 393921, 28124, 837]",1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
816,2,816,Bacteroides,,bacteria,FALSE,315.529,42337,54,,,97.492,501.556,10^-172.504,908.37,121883,124,1,121883,68.5,127,10^-38.8962,"[2650157, 674529, 371601, 338188, 329854, 246787, 28116, 28113, 817]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
724,2,724,Haemophilus,,bacteria,FALSE,364.703,48935,49,,,95.6954,821.469,10^-219.059,,,,,,,,,[729],1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
570,2,570,Klebsiella,,bacteria,FALSE,10.3743,1392,3,,,85.402,287.667,10^-126.374,,,,,,,,,[1497843],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
547,2,547,Enterobacter,,bacteria,FALSE,20.1077,2698,6,,,99.4803,287.5,10^-181.841,,,,,,,,,[550],1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
482,2,482,Neisseria,,bacteria,FALSE,472.091,63344,81,,,94.4853,568.877,10^-182.959,,,,,,,,,"[2972775, 2937985, 2912675, 1871109, 28449, 496, 495, 490, 488, 487, 484]",1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
469,2,469,Acinetobacter,,bacteria,FALSE,6.6479,892,3,,,99.126,136.333,10^-79.1315,,,,,,,,,"[106649, 470]",1,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
374,2,374,Bradyrhizobium,,bacteria,FALSE,184.934,24814,39,,,92.8473,407.231,10^-168.004,60.2038,8078,5,1,8078,55,347,10^-108.376,"[2748629, 2715960, 2057741, 1521768, 1437360, 1419277, 1404864, 1404443, 1325090, 288000]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
286,2,286,Pseudomonas,,bacteria,FALSE,38450.8,5159238,5944,1,9119,96.33,684.512,10^-215.526,,,,,,,,,"[3003351, 2901380, 2895495, 2895473, 2886361, 2870750, 2864101, 2855434, 2842348, 2762896, 2749808, 2745514, 2730851, 2684212, 2654238, 2605424, 2498848, 2219057, 2213015, 2126069, 2054919, 2025658, 1720973, 1573720, 1451485, 1344094, 1206777, 1190415, 1173283, 1163398, 658641, 587753, 528343, 517398, 515393, 489632, 431527, 359110, 319939, 251701, 251699, 244566, 219574, 200451, 200450, 198620, 191390, 129817, 122355, 76761, 76760, 76758, 75612, 75588, 53408, 47883, 47878, 47877, 46677, 317, 296, 294, 287]",2,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
194,2,194,Campylobacter,,bacteria,FALSE,612.114,82132,119,,,93.8823,513.613,10^-138.374,,,,,,,,,"[204, 199]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
157,2,157,Treponema,,bacteria,FALSE,12.1257,1627,2,,,93.0491,666,10^-183.261,,,,,,,,,"[1643513, 53419]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,14604.8,1959638,2337,2,49453,91.5823,626.528,10^-182.928,359.203,48197,61,2,48197,88.0721,177.213,10^-78.1571,"[2960088, 2920895, 2832643, 2828149, 2827847, 2827743, 2827726, 2826709, 2826694, 2825571, 2825553, 2825316, 2825259, 2825231, 2825079, 2558626, 2548119, 2100421, 2030927, 2026795, 2026720, 1869227, 354642, 155900, 152509, 77133, 38018]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200010659,2,-200010659,non-genus-specific reads in family Corticoviridae,,viruses,FALSE,13.4523,1805,2,,,84.7705,620.5,10^-282.376,,,,,,,,,[2832474],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200010841,2,-200010841,non-genus-specific reads in family Microviridae,,viruses,FALSE,273.764,36733,41,,,90.0527,689.293,10^-169.435,,,,,,,,,[2202644],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200031979,2,-200031979,non-genus-specific reads in family Clostridiaceae,,bacteria,FALSE,56.8873,7633,10,,,86.422,259.6,10^-85.0344,,,,,,,,,[2830657],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200041294,2,-200041294,non-genus-specific reads in family Nitrobacteraceae,,bacteria,FALSE,6.02187,808,2,,,83.9035,248.5,10^-102.307,,,,,,,,,[2072420],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,79.678,10691,11,,,95.0318,601.455,10^-183.139,,,,,,,,,"[712991, 712982]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200216572,2,-200216572,non-genus-specific reads in family Oscillospiraceae,,bacteria,FALSE,15.7254,2110,4,,,94.7633,81,10^-36.9197,,,,,,,,,[39492],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,520.541,69845,91,,,94.3209,590.253,10^-136.265,,,,,,,,,[143393],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
-202560065,2,-202560065,non-genus-specific reads in family Herelleviridae,,viruses,FALSE,1053.7,141383,149,,,87.7721,680.235,10^-236.169,,,,,,,,,[2831613],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA
3044798,2,3044798,Purivirus,,viruses,FALSE,79.6344,21663,19,,,81.5593,957.158,10^-307.653,,,,,,,,,[3060664],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2979332,2,2979332,Prescottella,,bacteria,FALSE,20.7918,5656,9,,,98.3511,54.6667,10^-23.4853,,,,,,,,,[1323361],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2974257,2,2974257,Hoylesella,,bacteria,FALSE,584.037,158876,192,,,87.5895,614.266,10^-193.629,1480.65,402782,340,7,402782,96.5868,304.988,10^-196.121,"[425941, 228603, 76123, 28127]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2974251,2,2974251,Segatella,,bacteria,FALSE,1788.23,486454,595,1,3685,85.1388,498.035,10^-183.731,1076.22,292765,324,4,292765,95.6574,253.877,10^-166.174,"[305719, 228604, 165179, 28135]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2944195,2,2944195,Qiania,,bacteria,FALSE,5.05458,1375,1,,,82.243,321,10^-128.614,,,,,,,,,[2763669],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,287.446,78194,62,,,93.5726,1080.05,10^-225.375,,,,,,,,,"[2841264, 2841263]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2884814,2,2884814,Pseudoprevotella,,bacteria,FALSE,6.94775,1890,6,,,85.1035,136.5,10^-52.704,,,,,,,,,[2133944],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2803850,2,2803850,Mammaliicoccus,,bacteria,FALSE,132.305,35991,44,,,80.3998,166.659,10^-54.7766,,,,,,,,,[1296],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,1957.75,532567,738,,,90.5528,524.23,10^-193.84,,,,,,,,,[1382],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2758906,2,2758906,Entomomonas,,bacteria,FALSE,7.90352,2150,5,,,89.5474,230.4,10^-111.877,,,,,,,,,[2930213],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,5.48468,1492,2,,,98.7325,551,10^-307.653,,,,,,,,,[1633],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2675230,2,2675230,Cytobacillus,,bacteria,FALSE,1.44469,393,1,,,80.095,211,10^-73.9009,,,,,,,,,[2901381],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,1112.77,302708,543,,,95.3121,351.595,10^-196.707,,,,,,,,,"[183916, 1660]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,218.295,59383,49,1,26991,94.1759,1267.55,10^-236.789,99.2205,26991,13,1,26991,97.4,347,10^-227.947,"[2902632, 2899133, 2572088]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
2025617,2,2025617,Ketobacter,,bacteria,FALSE,132.356,36005,53,,,80.356,504.151,10^-196.402,,,,,,,,,[1917421],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1926672,2,1926672,Prevotellamassilia,,bacteria,FALSE,6.85217,1864,3,,,84.733,262,10^-111.547,,,,,,,,,[1926676],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1920762,2,1920762,Litunavirus,,viruses,TRUE,5.84861,1591,2,,,99.074,52.5,10^-22.6982,,,,,,,,,[3058783],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1913599,2,1913599,Peptoanaerobacter,,bacteria,FALSE,0,,,,,,,,56.0489,15247,10,1,15247,95.6,501,10^-307.653,[39498],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1912216,2,1912216,Cutibacterium,,bacteria,FALSE,1.03297,281,1,,,99.099,111,10^-61.8285,34.5991,9412,4,1,9412,50.4,635,10^-179.071,[1747],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1870884,2,1870884,Clostridioides,,bacteria,FALSE,12.403,3374,7,,,81.8584,303.143,10^-119.13,,,,,,,,,[1496],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,85.1743,23170,36,,,99.1249,51.9722,10^-22.3421,,,,,,,,,[59813],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1843210,2,1843210,Anaerocolumna,,bacteria,FALSE,47.7446,12988,36,,,89.4259,206.889,10^-98.6884,,,,,,,,,[3039116],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1766253,2,1766253,Agathobacter,,bacteria,FALSE,3.68341,1002,1,,,96.29,593,10^-307.653,,,,,,,,,[39491],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1569766,2,1569766,Neoneuromus,,eukaryota,FALSE,9.99153,2718,7,,,92.4109,219.714,10^-114.174,,,,,,,,,[1569773],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1525371,2,1525371,Neorhizobium,,bacteria,FALSE,2.9629,806,1,,,80,635,10^-247.713,,,,,,,,,[399],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1501226,2,1501226,Romboutsia,,bacteria,FALSE,31.2061,8489,6,,,80.5133,304.333,10^-113.999,,,,,,,,,"[2708054, 2708053]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1348611,2,1348611,Vallitalea,,bacteria,FALSE,10.7709,2930,2,,,84.0425,94,10^-31.0224,,,,,,,,,[1185412],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1283313,2,1283313,Alloprevotella,,bacteria,FALSE,2.77175,754,1,,,97.7012,609,10^-159.284,320.012,87053,65,1,87053,98.3,356,10^-243.264,"[1283315, 76122]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1213720,2,1213720,Stomatobaculum,,bacteria,FALSE,0,,,,,,,,73.5506,20008,11,1,20008,71.5,438,10^-223.472,[796942],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,283.726,77182,86,,,92.7142,693.605,10^-179.656,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1155385,2,1155385,Proteiniclasticum,,bacteria,FALSE,1.99242,542,1,,,98.698,384,10^-243.129,,,,,,,,,[3036945],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
1101105,2,1101105,Griposia,,eukaryota,FALSE,101.187,27526,67,,,93.4002,231.493,10^-119.271,,,,,,,,,[1101106],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
909656,2,909656,Phocaeicola,,bacteria,FALSE,101.382,27579,22,,,91.1056,882.773,10^-307.653,,,,,,,,,[821],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
687332,2,687332,Betatorquevirus,,viruses,FALSE,2.69455,733,1,,,97.1658,494,10^-71.8514,,,,,,,,,[93678],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
687068,2,687068,Acrobasis,,eukaryota,FALSE,2.20931,601,1,,,80.833,120,10^-37.7782,,,,,,,,,[1857951],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
577309,2,577309,Paraprevotella,,bacteria,FALSE,5.82655,1585,1,,,94.937,79,10^-35.9012,,,,,,,,,[454155],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
574697,2,574697,Butyricimonas,,bacteria,FALSE,0.98886,269,1,,,100,59,10^-27.7937,,,,,,,,,[544645],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
572808,2,572808,Agriphila,,eukaryota,FALSE,2.90776,791,2,,,87.049,224.5,10^-100.98,,,,,,,,,[572809],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
572704,2,572704,Apotomis,,eukaryota,FALSE,2.29018,623,1,,,85.2177,460,10^-72.2811,,,,,,,,,[1100916],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,7.1389,1942,6,,,97.0742,143,10^-78.8743,,,,,,,,,[33033],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
430999,2,430999,Knufia,,eukaryota,FALSE,0,,,,,,,,31.2943,8513,4,1,8513,48.9,646,10^-189.087,[1002370],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
416916,2,416916,Aggregatibacter,,bacteria,FALSE,6.98819,1901,2,,,98.4655,672,10^-303.822,,,,,,,,,[2820817],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
400634,2,400634,Lysinibacillus,,bacteria,FALSE,0,,,,,,,,72.6389,19760,11,1,19760,34.7,329,10^-43.6308,[28031],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
393005,2,393005,Tamlana,,bacteria,FALSE,3.99955,1088,1,,,90.11,91,10^-37.2122,,,,,,,,,[1630406],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
375288,2,375288,Parabacteroides,,bacteria,FALSE,213.068,57961,48,,,92.9747,861.583,10^-296.831,,,,,,,,,"[2685834, 328812, 46503, 823]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
354349,2,354349,Pseudochrobactrum,,bacteria,FALSE,100.842,27432,59,,,98.2202,283.542,10^-174.492,,,,,,,,,[2864102],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
316625,2,316625,Saccharophagus,,bacteria,FALSE,7.41461,2017,4,,,81.9745,91,10^-26.9242,,,,,,,,,[86304],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
307628,2,307628,Petrimonas,,bacteria,FALSE,4.36348,1187,1,,,92.593,81,10^-34.518,,,,,,,,,[1642646],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
294702,2,294702,Proteiniphilum,,bacteria,FALSE,1.77921,484,1,,,86.2683,335,10^-59.8795,,,,,,,,,[2829812],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
279439,2,279439,Sisyra,,eukaryota,FALSE,4.99944,1360,1,,,81.25,128,10^-41.8673,,,,,,,,,[279440],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,4.31569,1174,1,,,96.805,1033,10^-307.653,,,,,,,,,[1056807],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,3139.65,854081,1132,,,93.674,586.752,10^-184.397,,,,,,,,,[712710],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
173369,2,173369,Cephaleuros,,eukaryota,FALSE,9.75626,2654,5,,,98.8954,50.6,10^-21.2738,,,,,,,,,[1985640],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
166009,2,166009,Ditylenchus,,eukaryota,FALSE,0,,,,,,,,352.431,95872,110,1,95872,84.3,415,10^-223.455,[166010],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
165695,2,165695,Sphingobium,,bacteria,FALSE,31.9964,8704,20,,,98.2047,255.95,10^-155.988,,,,,,,,,"[1332080, 13690]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
156973,2,156973,Dysgonomonas,,bacteria,FALSE,2.56589,698,1,,,94.949,297,10^-169.818,,,,,,,,,[2714927],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
150022,2,150022,Finegoldia,,bacteria,FALSE,46.3073,12597,34,,,92.3943,178.971,10^-89.3078,,,,,,,,,[1260],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
129337,2,129337,Geobacillus,,bacteria,FALSE,1.06606,290,1,,,80.172,116,10^-35.0482,,,,,,,,,[1422],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
120831,2,120831,Dyadobacter,,bacteria,FALSE,3.31948,903,3,,,88.421,95,10^-37.1935,,,,,,,,,[2909339],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
120212,2,120212,Subtercola,,bacteria,FALSE,3.8378,1044,3,,,81.4593,169,10^-59.8162,,,,,,,,,[2846775],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,2300.5,625805,866,3,83437,91.0786,523.069,10^-193.764,,,,,,,,,"[137732, 46124]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
103830,2,103830,Mythimna,,eukaryota,FALSE,1.2278,334,1,,,89.677,155,10^-71.2901,,,,,,,,,[987427],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
99105,2,99105,Tanacetum,,eukaryota,FALSE,0,,,,,,,,2217,603093,552,6,603093,75.8953,429.163,10^-186.465,[118510],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
86331,2,86331,Mogibacterium,,bacteria,FALSE,2.47399,673,2,,,94.118,153,10^-79.53,,,,,,,,,[114527],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
79498,2,79498,Lacanobia,,eukaryota,FALSE,26.4456,7194,23,,,92.1427,146.304,10^-71.5566,,,,,,,,,[79499],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
59753,2,59753,Alcanivorax,,bacteria,FALSE,4.15395,1130,1,,,82.836,134,10^-47.3369,,,,,,,,,[59754],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
57493,2,57493,Kocuria,,bacteria,FALSE,3.19817,870,3,,,95.176,117.333,10^-59.7459,,,,,,,,,[71999],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
57138,2,57138,Calonectria,,eukaryota,FALSE,9.7195,2644,4,,,99.537,52.75,10^-23.2109,,,,,,,,,[182845],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
56688,2,56688,Halorubrum,,archaea,FALSE,2.73499,744,1,,,80.315,127,10^-39.8121,,,,,,,,,[2497325],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
55193,2,55193,Malassezia,,eukaryota,FALSE,2.77542,755,2,,,100,50,10^-21.69,,,,,,,,,[1381934],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
48736,2,48736,Ralstonia,,bacteria,FALSE,2.60265,708,2,,,90.7245,151,10^-71.3061,,,,,,,,,[305],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
46580,2,46580,Spirometra,,eukaryota,FALSE,13.5426,3684,9,,,89.8193,174.444,10^-80.3489,,,,,,,,,[99802],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
46255,2,46255,Weissella,,bacteria,FALSE,12.8368,3492,3,,,95.0887,622.667,10^-214.113,,,,,,,,,"[1629, 1583]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
46205,2,46205,Pseudobutyrivibrio,,bacteria,FALSE,5.52512,1503,4,,,89.06,210.25,10^-99.4629,,,,,,,,,[185007],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
46123,2,46123,Abiotrophia,,bacteria,FALSE,967.009,263056,304,,,93.6382,674.882,10^-228.725,,,,,,,,,[46125],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
44259,2,44259,Filifactor,,bacteria,FALSE,11.5502,3142,2,,,98.2691,1130,10^-243.098,,,,,,,,,[143361],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
43996,2,43996,Catonella,,bacteria,FALSE,0,,,,,,,,42.293,11505,6,1,11505,97.2,360,10^-245.02,[2382125],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
41275,2,41275,Brevundimonas,,bacteria,FALSE,11.6421,3167,6,,,98.1822,256.333,10^-156.159,,,,,,,,,[293],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
41125,2,41125,Chrysolina,,eukaryota,FALSE,0.955775,260,1,,,87.356,87,10^-31.7422,,,,,,,,,[1587174],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
40323,2,40323,Stenotrophomonas,,bacteria,FALSE,163.937,44596,82,,,98.2868,341.476,10^-133.58,,,,,,,,,[40324],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA
