"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","mean_nt_bpm","sd_nt_bpm","z_score"
475,2,"475","Moraxella","","bacteria",FALSE,4.60978,1254,1,NA,NA,93.1697,1142,"10^-172.519",NA,NA,NA,NA,NA,NA,NA,"","[478]",1,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",40.5213,57.3057720249889,-0.598766104752673
469,2,"469","Acinetobacter","","bacteria",FALSE,637.752,173488,159,1,48457,96.6698,1140.25,"10^-248.656",NA,NA,NA,NA,NA,NA,NA,"","[40214, 29430, 28090]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",17298.6,24463.9147300672,-0.680968978793339
407,2,"407","Methylobacterium","","bacteria",FALSE,7.69031,2092,5,NA,NA,98.2852,256.6,"10^-156.707",NA,NA,NA,NA,NA,NA,NA,"","[739141]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,8.69031
379,2,"379","Rhizobium","","bacteria",FALSE,30.7171,8356,10,NA,NA,80.1478,639.2,"10^-250.73",NA,NA,NA,NA,NA,NA,NA,"","[2917727, 1538158, 359]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,31.7171
374,2,"374","Bradyrhizobium","","bacteria",FALSE,851.074,231518,342,NA,NA,94.1769,449.064,"10^-199.624",409.623,111430,97,3,111430,42.7577,267.268,"10^-68.4673","[2715960, 2170627, 1437360, 1325120, 1325083, 244562, 376]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",53.575,75.7664916041386,10.4016607156885
286,2,"286","Pseudomonas","","bacteria",FALSE,172885,47030029,57874,69,6208401,96.5486,705.349,"10^-234.123",17531.1,4768996,4457,55,4768996,95.2734,363.16,"10^-229.436","[3019968, 3003351, 2998079, 2976884, 2969302, 2961896, 2961893, 2942636, 2901380, 2895494, 2895473, 2895471, 2892442, 2886361, 2871493, 2870840, 2870750, 2866807, 2864101, 2855434, 2842349, 2842348, 2812000, 2797539, 2777367, 2762896, 2762577, 2749808, 2745519, 2745518, 2745510, 2738831, 2730850, 2730849, 2730848, 2730847, 2730846, 2725477, 2684212, 2605424, 2590776, 2578110, 2498848, 2487355, 2219057, 2213015, 2169583, 2126069, 2083054, 2056231, 2054919, 2025658, 2018067, 2011015, 1880678, 1855380, 1844106, 1827300, 1702250, 1661048, 1573720, 1573719, 1573718, 1573714, 1439940, 1344094, 1284392, 1283291, 1206777, 930166, 658641, 587753, 528343, 515393, 395598, 380021, 359110, 321846, 319939, 251701, 251699, 244566, 219574, 219572, 200451, 200450, 198620, 191390, 169669, 147212, 129847, 129817, 122355, 117680, 86840, 76761, 76760, 76758, 75612, 75588, 53409, 53408, 47884, 47883, 47879, 47878, 47877, 46680, 46677, 46257, 36746, 33069, 29442, 29438, 317, 306, 303, 301, 298, 296, 294, 287]",3,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",30958.85,13421.834912932,10.5735599760124
237,2,"237","Flavobacterium","","bacteria",FALSE,4.78623,1302,1,NA,NA,81.111,180,"10^-63.6771",NA,NA,NA,NA,NA,NA,NA,"","[996]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",28058.3,39680.428397133,-0.706943144517116
194,2,"194","Campylobacter","","bacteria",FALSE,187.843,51099,112,NA,NA,92.9671,249.929,"10^-131.531",NA,NA,NA,NA,NA,NA,NA,"","[1032243, 199]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",172.019,81.0865359066062,0.204954440020973
157,2,"157","Treponema","","bacteria",FALSE,5.41851,1474,2,NA,NA,88.8769,525.5,"10^-74.1896",NA,NA,NA,NA,NA,NA,NA,"","[69710, 53419]",1,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,6.41851
-200,2,"-200","all taxa with neither family nor genus classification","","",FALSE,47012,12788712,17851,22,1191072,91.3427,543.016,"10^-172.57",4686.11,1274764,1318,28,1560525,83.4879,367.616,"10^-190.594","[2960088, 2911164, 2832643, 2828208, 2827834, 2827558, 2826364, 2826342, 2825396, 2823564, 2710499, 2710496, 2548135, 2548112, 2548107, 2548084, 2100421, 2053688, 2044938, 2044595, 2026720, 1978525, 1970543, 1869227, 1643353, 1540874, 1394709, 363916, 358574, 244328, 220137, 155900, 152509, 152507, 77133, 38018]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",21176.92,19471.9230247862,1.3267694822762
-200010659,2,"-200010659","non-genus-specific reads in family Corticoviridae","","viruses",FALSE,7.19772,1958,3,NA,NA,88.7959,422.333,"10^-171.066",NA,NA,NA,NA,NA,NA,NA,"","[2832474]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,8.19772
-200010841,2,"-200010841","non-genus-specific reads in family Microviridae","","viruses",FALSE,467.359,127136,194,NA,NA,92.215,481.428,"10^-225.012",NA,NA,NA,NA,NA,NA,NA,"","[2828088, 2202644]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",104.2345,147.409843567178,2.45350639316035
-200010860,2,"-200010860","non-genus-specific reads in family Inoviridae","","viruses",FALSE,4.53626,1234,4,NA,NA,97.2975,148,"10^-82.9753",NA,NA,NA,NA,NA,NA,NA,"","[2219103]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",184.3219,97.7420519422423,-1.81063322549321
-200075682,2,"-200075682","non-genus-specific reads in family Oxalobacteraceae","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",504.793,137319,141,NA,NA,91.5,106,"10^-57.1586","[1871070]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,1
-200171551,2,"-200171551","non-genus-specific reads in family Porphyromonadaceae","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",462.603,125842,162,NA,NA,98.4,308,"10^-212.987","[1588749]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,1
-200186803,2,"-200186803","non-genus-specific reads in family Lachnospiraceae","","bacteria",FALSE,447.027,121605,110,NA,NA,94.043,936.891,"10^-250.456",38.117,10369,7,NA,NA,95.4,372,"10^-243.821","[712991, 712982]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",924.504,399.521767477067,-1.18964071041977
-200543314,2,"-200543314","non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis","","bacteria",FALSE,292.537,79579,72,NA,NA,91.9597,866.681,"10^-190.33",NA,NA,NA,NA,NA,NA,NA,"","[143393]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",180.5275,255.304438881309,0.440919012145292
-202169529,2,"-202169529","non-genus-specific reads in family Ackermannviridae","","viruses",FALSE,401.517,109225,127,NA,NA,94.7762,704.016,"10^-157.282",44.9619,12231,6,NA,NA,97.7,485,"10^-307.653","[2831612]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",113.832,160.982758232054,1.78219585313169
-202560065,2,"-202560065","non-genus-specific reads in family Herelleviridae","","viruses",FALSE,428.169,116475,171,NA,NA,92.0542,501.287,"10^-203.755",NA,NA,NA,NA,NA,NA,NA,"","[2831613, 2828083]",0,"RDC_INC_PAN_s_026_T_775858_taxon_report","PAN026","PtCl4 eSISPA",0,0,429.169
2979332,2,"2979332","Prescottella","","bacteria",FALSE,7.32761,2786,6,NA,NA,94.0523,64.5,"10^-25.5912",NA,NA,NA,NA,NA,NA,NA,"","[1323361]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",343.4085,485.652958134201,-0.68854177170664
2974257,2,"2974257","Hoylesella","","bacteria",FALSE,2.14358,815,1,NA,NA,98.765,648,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[76123]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.14358
2974251,2,"2974251","Segatella","","bacteria",FALSE,4272.09,1624272,2504,NA,NA,96.4617,476.95,"10^-177.621",NA,NA,NA,NA,NA,NA,NA,"","[28135]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",442.086,625.204016935272,6.11782086411623
2837504,2,"2837504","Heyndrickxia","","bacteria",FALSE,1.11782,425,1,NA,NA,98.113,265,"10^-161.634",NA,NA,NA,NA,NA,NA,NA,"","[38875]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.11782
2803850,2,"2803850","Mammaliicoccus","","bacteria",FALSE,1.08888,414,1,NA,NA,98.092,262,"10^-159.58",NA,NA,NA,NA,NA,NA,NA,"","[1296]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.08888
2800373,2,"2800373","Priestia","","bacteria",FALSE,5.5207,2099,4,NA,NA,98.844,367.75,"10^-233.026",NA,NA,NA,NA,NA,NA,NA,"","[412384]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",342.348,484.153184651304,-0.692208792242331
2767887,2,"2767887","Ligilactobacillus","","bacteria",FALSE,198.327,75405,164,NA,NA,84.8626,290.939,"10^-125.792",NA,NA,NA,NA,NA,NA,NA,"","[228229, 1605]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",98.3115,139.033456637243,0.721366896353071
2767842,2,"2767842","Lactiplantibacillus","","bacteria",FALSE,12.6589,4813,8,NA,NA,94.9262,381.375,"10^-218.395",NA,NA,NA,NA,NA,NA,NA,"","[1590]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,13.6589
2767353,2,"2767353","Lancefieldella","","bacteria",FALSE,12.0987,4600,5,NA,NA,89.8791,721.2,"10^-257.045",NA,NA,NA,NA,NA,NA,NA,"","[1382]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,13.0987
2759736,2,"2759736","Lacticaseibacillus","","bacteria",FALSE,0.994199,378,1,NA,NA,96.682,211,"10^-121.934",NA,NA,NA,NA,NA,NA,NA,"","[1597]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,1.994199
2742598,2,"2742598","Limosilactobacillus","","bacteria",FALSE,11966.5,4549731,7235,NA,NA,96.6009,447.63,"10^-207.106",NA,NA,NA,NA,NA,NA,NA,"","[2742601, 47493, 1633, 1632, 1613, 1598]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",472.7005,668.499458040543,17.1692439208874
2529408,2,"2529408","Schaalia","","bacteria",FALSE,2.73273,1039,1,NA,NA,95.455,880,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1660]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",486.064,687.398300981316,-0.700657263843379
2093823,2,"2093823","Nanosynbacter","","bacteria",FALSE,9.31338,3541,3,NA,NA,95.0298,999.667,"10^-270.925",NA,NA,NA,NA,NA,NA,NA,"","[2899133, 2572088, 2093824]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,10.31338
1982583,2,"1982583","Cepunavirus","","viruses",TRUE,15.944,6062,10,NA,NA,87.7359,444.9,"10^-217.058",NA,NA,NA,NA,NA,NA,NA,"","[1982584]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,16.944
1960084,2,"1960084","Rodentibacter","","bacteria",FALSE,1.33349,507,1,NA,NA,81.595,326,"10^-127.921",NA,NA,NA,NA,NA,NA,NA,"","[1906744]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.33349
1920774,2,"1920774","Drulisvirus","","viruses",TRUE,6.76739,2573,2,NA,NA,100,43,"10^-16.9522",NA,NA,NA,NA,NA,NA,NA,"","[3044024]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",80.664,114.076122795263,-0.633464251569314
1920762,2,"1920762","Litunavirus","","viruses",TRUE,0.610196,232,1,NA,NA,100,52,"10^-23.0453",NA,NA,NA,NA,NA,NA,NA,"","[3058783]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",83.012,117.396696239715,-0.687534421021237
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,1.04417,397,1,NA,NA,99.167,240,"10^-148.639",NA,NA,NA,NA,NA,NA,NA,"","[1747]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",65.1165,92.0886374342677,-0.677551328909901
1870884,2,"1870884","Clostridioides","","bacteria",FALSE,0.981048,373,1,NA,NA,96.444,225,"10^-130.14",NA,NA,NA,NA,NA,NA,NA,"","[1496]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,1.981048
1866885,2,"1866885","Mycolicibacterium","","bacteria",FALSE,13882.1,5278070,9628,1,148602,94.7792,62.889,"10^-25.7361",NA,NA,NA,NA,NA,NA,NA,"","[59813]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",785.171,554.255103721502,23.5890294608971
1766253,2,"1766253","Agathobacter","","bacteria",FALSE,2.82479,1074,1,NA,NA,80.417,240,"10^-86.8825",NA,NA,NA,NA,NA,NA,NA,"","[39491]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.82479
1470540,2,"1470540","Jeotgalibaca","","bacteria",FALSE,5.5733,2119,3,NA,NA,90.0089,464,"10^-170.124",NA,NA,NA,NA,NA,NA,NA,"","[1868794]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,6.5733
1331051,2,"1331051","Saccharimonas","","bacteria",FALSE,6.93835,2638,2,NA,NA,85.623,569.5,"10^-241.401",NA,NA,NA,NA,NA,NA,NA,"","[1917697]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,7.93835
1164882,2,"1164882","Lachnoanaerobaculum","","bacteria",FALSE,31.049,11805,13,NA,NA,91.6328,669.923,"10^-143.027",NA,NA,NA,NA,NA,NA,NA,"","[2490855, 617123]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",1461.0745,637.608894135216,-2.23771625031177
558436,2,"558436","Xylanibacter","","bacteria",FALSE,5.76004,2190,1,NA,NA,82.39,159,"10^-57.5554",NA,NA,NA,NA,NA,NA,NA,"","[839]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,6.76004
543311,2,"543311","Parvimonas","","bacteria",FALSE,360.366,137013,189,NA,NA,91.918,554.317,"10^-187.615",NA,NA,NA,NA,NA,NA,NA,"","[33033]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,361.366
416916,2,"416916","Aggregatibacter","","bacteria",FALSE,1.14938,437,1,NA,NA,96.3637,275,"10^-40.5171",NA,NA,NA,NA,NA,NA,NA,"","[732]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",186.602,263.895079165944,-0.696323316313661
400634,2,"400634","Lysinibacillus","","bacteria",FALSE,11.336,4310,8,NA,NA,98.9224,361,"10^-217.74",NA,NA,NA,NA,NA,NA,NA,"","[3039426]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,12.336
375288,2,"375288","Parabacteroides","","bacteria",FALSE,2.85898,1087,1,NA,NA,85.366,123,"10^-46.6879",NA,NA,NA,NA,NA,NA,NA,"","[46503]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.85898
308865,2,"308865","Elizabethkingia","","bacteria",FALSE,4.79214,1822,1,NA,NA,92.079,101,"10^-45.4011",NA,NA,NA,NA,NA,NA,NA,"","[1117645]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,5.79214
265975,2,"265975","Oribacterium","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",3583.29,1362386,1924,1,1362386,97.6,85,"10^-47.2573","[237576]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,1
196082,2,"196082","Parascardovia","","bacteria",FALSE,24.3815,9270,20,NA,NA,91.0349,308.7,"10^-160.332",NA,NA,NA,NA,NA,NA,NA,"","[78258]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,25.3815
195950,2,"195950","Tannerella","","bacteria",FALSE,16.7962,6386,8,NA,NA,97.1234,636,"10^-132.683",NA,NA,NA,NA,NA,NA,NA,"","[712710, 28112]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",2830.13,4002.40822927897,-0.702484892605248
173369,2,"173369","Cephaleuros","","eukaryota",FALSE,9.64478,3667,7,NA,NA,98.9846,52.4286,"10^-22.5526",NA,NA,NA,NA,NA,NA,NA,"","[1985640]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",289.7085,409.709689834766,-0.679467095388646
165779,2,"165779","Anaerococcus","","bacteria",FALSE,6.72531,2557,5,NA,NA,97.9074,280.4,"10^-171.357",NA,NA,NA,NA,NA,NA,NA,"","[1870984, 33034]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",48.3226,68.3384762891301,-0.585494406175237
117563,2,"117563","Granulicatella","","bacteria",FALSE,64.4362,24499,21,NA,NA,88.0428,894.81,"10^-255.723",NA,NA,NA,NA,NA,NA,NA,"","[137732, 46124]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",1282.785,0.398371685740873,-870.547374788295
86331,2,"86331","Mogibacterium","","bacteria",FALSE,10.3654,3941,4,NA,NA,92.964,783,"10^-244.327",NA,NA,NA,NA,NA,NA,NA,"","[114527, 86332]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",117.21525,23.1248990069867,-4.38757691666794
83618,2,"83618","Pseudoxanthomonas","","bacteria",FALSE,1.22828,467,1,NA,NA,99.58,238,"10^-148.643",NA,NA,NA,NA,NA,NA,NA,"","[266062]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.22828
83614,2,"83614","Luteimonas","","bacteria",FALSE,5.26557,2002,2,NA,NA,99.423,172,"10^-88.616",NA,NA,NA,NA,NA,NA,NA,"","[2799326, 1176533]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,6.26557
57138,2,"57138","Calonectria","","eukaryota",FALSE,2.79323,1062,1,NA,NA,100,51,"10^-22.3675",NA,NA,NA,NA,NA,NA,NA,"","[182845]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.79323
56587,2,"56587","Furcula","","eukaryota",FALSE,1.24932,475,1,NA,NA,83.893,298,"10^-125.215",NA,NA,NA,NA,NA,NA,NA,"","[987943]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.24932
55193,2,"55193","Malassezia","","eukaryota",FALSE,153.575,58390,66,NA,NA,97.2493,690.151,"10^-294.489",NA,NA,NA,NA,NA,NA,NA,"","[76775, 76773]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",737.79,1043.39262418325,-0.558425046764473
46580,2,"46580","Spirometra","","eukaryota",FALSE,3.05887,1163,3,NA,NA,93.5283,144,"10^-73.8564",NA,NA,NA,NA,NA,NA,NA,"","[99802]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,4.05887
46255,2,"46255","Weissella","","bacteria",FALSE,13.2428,5035,9,NA,NA,98.2526,389.556,"10^-226.482",NA,NA,NA,NA,NA,NA,NA,"","[1631871, 137591, 89061, 1249]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",497.848,704.063393600321,-0.68590314628381
46123,2,"46123","Abiotrophia","","bacteria",FALSE,9.93936,3779,4,NA,NA,91.2349,762,"10^-261.673",NA,NA,NA,NA,NA,NA,NA,"","[46125]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",252.8365,89.0487734690003,-2.68629022563283
44249,2,"44249","Paenibacillus","","bacteria",FALSE,2.21722,843,2,NA,NA,99.62,262.5,"10^-165.412",NA,NA,NA,NA,NA,NA,NA,"","[58172]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.21722
40323,2,"40323","Stenotrophomonas","","bacteria",FALSE,60.5751,23031,41,NA,NA,98.2371,388.049,"10^-214.017",NA,NA,NA,NA,NA,NA,NA,"","[3051115, 2962886, 2682487, 2599307, 2303750, 2282124, 1749207, 1302166, 40324]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",628.6595,177.700907303067,-3.1733716888088
34084,2,"34084","Riemerella","","bacteria",FALSE,3.17197,1206,1,NA,NA,82.031,512,"10^-211.439",NA,NA,NA,NA,NA,NA,NA,"","[34085]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,4.17197
34072,2,"34072","Variovorax","","bacteria",FALSE,8.33759,3170,8,NA,NA,94.5256,239.125,"10^-132.773",NA,NA,NA,NA,NA,NA,NA,"","[34073]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,9.33759
33196,2,"33196","Botrytis","","eukaryota",FALSE,4.28452,1629,2,NA,NA,98.182,49,"10^-19.6435",NA,NA,NA,NA,NA,NA,NA,"","[40559]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,5.28452
32207,2,"32207","Rothia","","bacteria",FALSE,9.04248,3438,4,NA,NA,96.2063,529.75,"10^-246.226",NA,NA,NA,NA,NA,NA,NA,"","[43675]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",1741.19,1496.9999659764,-1.15563922517958
32067,2,"32067","Leptotrichia","","bacteria",FALSE,119.204,45322,44,NA,NA,92.6944,749.864,"10^-214.299",NA,NA,NA,NA,NA,NA,NA,"","[1785996, 712362, 712361, 712357, 554406, 157687, 109328, 40542]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",5622.565,3829.10822882213,-1.43660718477716
29465,2,"29465","Veillonella","","bacteria",FALSE,886.221,336946,300,NA,NA,91.9342,900.47,"10^-223.83",NA,NA,NA,NA,NA,NA,NA,"","[2682456, 2682455, 1096943, 423477, 324842, 39778, 39777, 29466]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",22483.85,10659.7912251288,-2.02579982516626
29451,2,"29451","Photorhizobium","","bacteria",FALSE,6.62273,2518,5,NA,NA,97.1538,332.2,"10^-201.609",NA,NA,NA,NA,NA,NA,NA,"","[104601]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,7.62273
13687,2,"13687","Sphingomonas","","bacteria",FALSE,10.4338,3967,10,NA,NA,96.5469,224.2,"10^-130.143",NA,NA,NA,NA,NA,NA,NA,"","[1961362, 152682]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",144.6895,204.621853232982,-0.648061954042469
12916,2,"12916","Acidovorax","","bacteria",FALSE,1.30456,496,1,NA,NA,90.3554,394,"10^-80.4667",NA,NA,NA,NA,NA,NA,NA,"","[358220]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.30456
6578,2,"6578","Pecten","","eukaryota",FALSE,18.5873,7067,11,NA,NA,81.0576,163.364,"10^-55.9424",NA,NA,NA,NA,NA,NA,NA,"","[6579]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,19.5873
5820,2,"5820","Plasmodium","","eukaryota",FALSE,13.7583,5231,8,NA,NA,98.5649,50.625,"10^-20.919",NA,NA,NA,NA,NA,NA,NA,"","[5821]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",150.6522,71.2736597913516,-1.8802686952939
5761,2,"5761","Naegleria","","eukaryota",FALSE,272.968,103784,206,NA,NA,95.7477,338.33,"10^-191.686",NA,NA,NA,NA,NA,NA,NA,"","[5763]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",461.159,652.177312210414,-0.286585275545667
5543,2,"5543","Trichoderma","","eukaryota",FALSE,20.865,7933,14,NA,NA,99.8949,52.3571,"10^-23.1924",NA,NA,NA,NA,NA,NA,NA,"","[63577, 29875]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",545.578,457.996957441131,-1.14099449137889
5475,2,"5475","Candida","","eukaryota",FALSE,189.476,72040,116,NA,NA,96.2088,451.19,"10^-229.651",NA,NA,NA,NA,NA,NA,NA,"","[5480, 5476]",2,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,190.476
5052,2,"5052","Aspergillus","","eukaryota",FALSE,2.85635,1086,1,NA,NA,85.8873,907,"10^-194.083",NA,NA,NA,NA,NA,NA,NA,"","[182096]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,3.85635
3817,2,"3817","Arachis","","eukaryota",FALSE,33.3951,12697,26,NA,NA,92.7929,307.846,"10^-169.069",NA,NA,NA,NA,NA,NA,NA,"","[3818]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,34.3951
2737,2,"2737","Vagococcus","","bacteria",FALSE,7.18559,2732,5,NA,NA,97.622,352.4,"10^-210.002",NA,NA,NA,NA,NA,NA,NA,"","[81947, 2738]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,8.18559
1716,2,"1716","Corynebacterium","","bacteria",FALSE,18.8924,7183,10,NA,NA,93.3785,463.8,"10^-120.894",NA,NA,NA,NA,NA,NA,NA,"","[702967, 42817, 1717]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,19.8924
1678,2,"1678","Bifidobacterium","","bacteria",FALSE,6.17824,2349,6,NA,NA,98.4335,198.333,"10^-105.205",NA,NA,NA,NA,NA,NA,NA,"","[216816]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,7.17824
1649,2,"1649","Kurthia","","bacteria",FALSE,28.8686,10976,23,NA,NA,97.8485,273.826,"10^-166.969",NA,NA,NA,NA,NA,NA,NA,"","[3049086]",0,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,29.8686
1647,2,"1647","Erysipelothrix","","bacteria",FALSE,1.83322,697,1,NA,NA,99.815,540,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1648]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,2.83322
1637,2,"1637","Listeria","","bacteria",FALSE,125.929,47879,68,NA,NA,92.1048,492.941,"10^-269.756",NA,NA,NA,NA,NA,NA,NA,"","[1639]",1,"RDC_INC_PAN_s_013_775845_taxon_report","PAN013","eSISPA",0,0,126.929
