tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol,mean_nt_bpm,sd_nt_bpm,z_score,sample_type
261827,2,261827,Algibacter,,bacteria,FALSE,5.92667,981,1,NA,NA,80.282,284,10^-104.65,NA,NA,NA,NA,NA,NA,NA,,[2686366],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.92667,oral swab
252356,2,252356,Maribacter,,bacteria,FALSE,3.62488,600,1,NA,NA,80.808,198,10^-70.4976,NA,NA,NA,NA,NA,NA,NA,,[1836467],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.62488,oral swab
227979,2,227979,Jeotgalicoccus,,bacteria,FALSE,3.53425,585,1,NA,NA,96.651,418,10^-254.071,NA,NA,NA,NA,NA,NA,NA,,[586417],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.53425,oral swab
226146,2,226146,Blera,,eukaryota,FALSE,6.24083,1033,2,NA,NA,83.333,84,10^-25.5818,NA,NA,NA,NA,NA,NA,NA,,[226147],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,7.24083,oral swab
225842,2,225842,Formosa,,bacteria,FALSE,4.50089,745,1,NA,NA,80.137,146,10^-47.2996,NA,NA,NA,NA,NA,NA,NA,,[1336795],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.50089,oral swab
221904,2,221904,Hydrotaea,,eukaryota,FALSE,5.10503,845,1,NA,NA,84.694,196,10^-80.1086,NA,NA,NA,NA,NA,NA,NA,,[559647],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.10503,oral swab
216851,2,216851,Faecalibacterium,,bacteria,FALSE,4.14444,686,1,NA,NA,94.558,294,10^-166.392,NA,NA,NA,NA,NA,NA,NA,,[853],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.14444,oral swab
212742,2,212742,Morococcus,,bacteria,FALSE,72.9325,12072,19,NA,NA,93.2002,450.474,10^-227.776,NA,NA,NA,NA,NA,NA,NA,,[1056807],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,73.9325,oral swab
207244,2,207244,Anaerostipes,,bacteria,FALSE,14.5116,2402,3,NA,NA,98.5863,514.333,10^-283.82,NA,NA,NA,NA,NA,NA,NA,,[649756],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,15.5116,oral swab
191303,2,191303,Turicibacter,,bacteria,FALSE,8.88095,1470,2,NA,NA,81.1,127,10^-41.188,NA,NA,NA,NA,NA,NA,NA,,[154288],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.88095,oral swab
173369,2,173369,Cephaleuros,,eukaryota,FALSE,5.1292,849,1,NA,NA,100,48,10^-20.3353,NA,NA,NA,NA,NA,NA,NA,,[1985640],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-3.544979701,oral swab
165779,2,165779,Anaerococcus,,bacteria,FALSE,33.6872,5576,5,NA,NA,87.4178,724.4,10^-265.02,NA,NA,NA,NA,NA,NA,NA,,"[1870984, 33037]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-12.99287165,oral swab
155493,2,155493,Gallibacterium,,bacteria,FALSE,3.91487,648,1,NA,NA,93.1473,394,10^-102.343,NA,NA,NA,NA,NA,NA,NA,,[750],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.91487,oral swab
152053,2,152053,Starkeya,,bacteria,FALSE,3.73966,619,1,NA,NA,96.406,473,10^-287.64,NA,NA,NA,NA,NA,NA,NA,,[2709380],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-24.60839406,oral swab
150022,2,150022,Finegoldia,,bacteria,FALSE,13.4241,2222,3,NA,NA,83.1773,337.667,10^-141.432,NA,NA,NA,NA,NA,NA,NA,,[1260],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-3.793081838,oral swab
143767,2,143767,Isoperla,,eukaryota,FALSE,3.3953,562,1,NA,NA,90.291,103,10^-44.0202,NA,NA,NA,NA,NA,NA,NA,,[552050],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.3953,oral swab
143716,2,143716,Protonemura,,eukaryota,FALSE,19.6106,3246,6,NA,NA,84.9005,273,10^-117.028,NA,NA,NA,NA,NA,NA,NA,,[2884235],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,20.6106,oral swab
131625,2,131625,Crepidodera,,eukaryota,FALSE,8.63929,1430,2,NA,NA,85.9285,203,10^-87.7657,NA,NA,NA,NA,NA,NA,NA,,[346762],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.63929,oral swab
119997,2,119997,Chionographis,,eukaryota,FALSE,4.55526,754,1,NA,NA,82.979,94,10^-29.65,NA,NA,NA,NA,NA,NA,NA,,[119999],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.55526,oral swab
118747,2,118747,Bulleidia,,bacteria,FALSE,22.1903,3673,4,NA,NA,88.08,382.5,10^-169.824,NA,NA,NA,NA,NA,NA,NA,,[2806552],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,23.1903,oral swab
117563,2,117563,Granulicatella,,bacteria,FALSE,15518.5,2568673,3504,NA,NA,89.5316,516.374,10^-222.019,NA,NA,NA,NA,NA,NA,NA,,"[321195, 316089, 137732, 46124]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,907.0479725,oral swab
112291,2,112291,Tenthredo,,eukaryota,FALSE,3.7155,615,1,NA,NA,81.633,147,10^-50.7276,NA,NA,NA,NA,NA,NA,NA,,[222778],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.7155,oral swab
112040,2,112040,Zobellia,,bacteria,FALSE,4.16257,689,1,NA,NA,86.538,104,10^-39.2127,NA,NA,NA,NA,NA,NA,NA,,[63186],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.16257,oral swab
111500,2,111500,Allomuricauda,,bacteria,FALSE,3.00261,497,1,NA,NA,87.179,117,10^-46.7096,NA,NA,NA,NA,NA,NA,NA,,[2698672],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.00261,oral swab
104267,2,104267,Tenacibaculum,,bacteria,FALSE,6.67581,1105,1,NA,NA,83.03,165,10^-61.6564,NA,NA,NA,NA,NA,NA,NA,,[104268],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,7.67581,oral swab
104264,2,104264,Cellulophaga,,bacteria,FALSE,4.73046,783,1,NA,NA,91.026,78,10^-31.1034,NA,NA,NA,NA,NA,NA,NA,,[2745558],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.73046,oral swab
92597,2,92597,Melanostoma,,eukaryota,FALSE,3.13552,519,1,NA,NA,85.43,151,10^-60.3225,NA,NA,NA,NA,NA,NA,NA,,[92598],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.13552,oral swab
84567,2,84567,Pedobacter,,bacteria,FALSE,5.23795,867,1,NA,NA,82.677,127,10^-43.9292,NA,NA,NA,NA,NA,NA,NA,,[2714940],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.23795,oral swab
83614,2,83614,Luteimonas,,bacteria,FALSE,5.46752,905,1,NA,NA,86.554,766,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2565782],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-5.075794473,oral swab
79504,2,79504,Crioceris,,eukaryota,FALSE,3.83633,635,1,NA,NA,87.5,128,10^-52.8462,NA,NA,NA,NA,NA,NA,NA,,[131627],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.83633,oral swab
76831,2,76831,Myroides,,bacteria,FALSE,5.00837,829,1,NA,NA,80.882,272,10^-101.924,NA,NA,NA,NA,NA,NA,NA,,[1458492],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.00837,oral swab
75984,2,75984,Mannheimia,,bacteria,FALSE,3.34093,553,1,NA,NA,86.7,406,10^-190.954,NA,NA,NA,NA,NA,NA,NA,,[75985],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.34093,oral swab
69354,2,69354,Darwinula,,eukaryota,FALSE,2.80928,465,1,NA,NA,80.702,171,10^-58.8961,NA,NA,NA,NA,NA,NA,NA,,[69355],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,3.80928,oral swab
68287,2,68287,Mesorhizobium,,bacteria,FALSE,5.48565,908,1,NA,NA,84.597,409,10^-180.658,NA,NA,NA,NA,NA,NA,NA,,[2744517],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-27.98890131,oral swab
61471,2,61471,Timema,,eukaryota,FALSE,4.94192,818,1,NA,NA,80.0663,301,10^-44.9055,NA,NA,NA,NA,NA,NA,NA,,[61474],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.94192,oral swab
59739,2,59739,Flammeovirga,,bacteria,FALSE,4.89963,811,1,NA,NA,80.645,124,10^-39.1363,NA,NA,NA,NA,NA,NA,NA,,[1191459],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.89963,oral swab
59735,2,59735,Bergeyella,,bacteria,FALSE,145.509,24085,31,NA,NA,87.7028,550.548,10^-213.239,NA,NA,NA,NA,NA,NA,NA,,[1585976],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,146.509,oral swab
59732,2,59732,Chryseobacterium,,bacteria,FALSE,152.589,25257,33,NA,NA,83.8628,280.939,10^-109.957,NA,NA,NA,NA,NA,NA,NA,,"[3025664, 2929800, 2929799, 2893882, 2879938, 2778077, 2754694, 2713414, 2478663, 2015076, 1493872, 1324352, 1265445, 1241981, 536441, 373672, 192389, 254, 250, 246]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-2.085210516,oral swab
55193,2,55193,Malassezia,,eukaryota,FALSE,5.83605,966,1,NA,NA,97.797,817,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[76775],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-35.28503746,oral swab
53457,2,53457,Janibacter,,bacteria,FALSE,16.7892,2779,4,NA,NA,94.42,543,10^-224.555,NA,NA,NA,NA,NA,NA,NA,,"[2806261, 886116, 857417, 262209]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-56.55991335,oral swab
52959,2,52959,Polaribacter,,bacteria,FALSE,24.0209,3976,4,NA,NA,81.2305,193.75,10^-68.7013,NA,NA,NA,NA,NA,NA,NA,,"[2808900, 1312072]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,25.0209,oral swab
51668,2,51668,Tetragenococcus,,bacteria,FALSE,13.0737,2164,4,NA,NA,86.7465,296.25,10^-125.828,NA,NA,NA,NA,NA,NA,NA,,[290335],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,14.0737,oral swab
48736,2,48736,Ralstonia,,bacteria,FALSE,1.78827,296,1,NA,NA,92.683,123,10^-59.0392,NA,NA,NA,NA,NA,NA,NA,,[305],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,2.78827,oral swab
47670,2,47670,Lautropia,,bacteria,FALSE,8.92324,1477,2,NA,NA,85.8715,574.5,10^-269.477,NA,NA,NA,NA,NA,NA,NA,,[47671],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.92324,oral swab
46123,2,46123,Abiotrophia,,bacteria,FALSE,608.182,100668,149,NA,NA,92.5495,480.087,10^-226.12,NA,NA,NA,NA,NA,NA,NA,,"[191553, 46125]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,609.182,oral swab
43668,2,43668,Brachybacterium,,bacteria,FALSE,6.04146,1000,1,NA,NA,97.509,843,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[556288],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-17.57633486,oral swab
41013,2,41013,Tinea,,eukaryota,FALSE,3.75175,621,1,NA,NA,84.87,423,10^-188.878,NA,NA,NA,NA,NA,NA,NA,,[1101063],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.75175,oral swab
40323,2,40323,Stenotrophomonas,,bacteria,FALSE,42.2238,6989,9,NA,NA,97.5,611.556,10^-263.027,NA,NA,NA,NA,NA,NA,NA,,[40324],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-7.435246629,oral swab
39948,2,39948,Dialister,,bacteria,FALSE,13.261,2195,3,NA,NA,97.8195,574.333,10^-249.253,NA,NA,NA,NA,NA,NA,NA,,[39950],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,14.261,oral swab
36922,2,36922,Diaporthe,,eukaryota,FALSE,4.23506,701,1,NA,NA,86.331,139,10^-56.2414,NA,NA,NA,NA,NA,NA,NA,,[165439],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-12.2238618,oral swab
34104,2,34104,Streptobacillus,,bacteria,FALSE,59.9132,9917,13,NA,NA,85.4687,397.538,10^-166.617,NA,NA,NA,NA,NA,NA,NA,,[34105],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-0.869204435,oral swab
34098,2,34098,Blattabacterium,,bacteria,FALSE,4.0659,673,1,NA,NA,85.455,110,10^-40.5607,NA,NA,NA,NA,NA,NA,NA,,[1653831],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.0659,oral swab
34084,2,34084,Riemerella,,bacteria,FALSE,53.2313,8811,10,NA,NA,84.2042,473,10^-206.734,NA,NA,NA,NA,NA,NA,NA,,[34085],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,54.2313,oral swab
34072,2,34072,Variovorax,,bacteria,FALSE,3.08115,510,1,NA,NA,96.307,352,10^-210.23,NA,NA,NA,NA,NA,NA,NA,,[34073],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.08115,oral swab
32257,2,32257,Kingella,,bacteria,FALSE,20.7524,3435,5,NA,NA,94.0708,479.4,10^-259.747,NA,NA,NA,NA,NA,NA,NA,,"[265175, 502]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,21.7524,oral swab
32207,2,32207,Rothia,,bacteria,FALSE,301.439,49895,71,NA,NA,91.1176,457.437,10^-220.367,NA,NA,NA,NA,NA,NA,NA,,"[172042, 43675, 2047]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,302.439,oral swab
32067,2,32067,Leptotrichia,,bacteria,FALSE,922.114,152631,191,NA,NA,92.8611,601.298,10^-242.312,NA,NA,NA,NA,NA,NA,NA,,"[712368, 712362, 712361, 712357, 554406, 157691, 157688, 157687, 109328, 40542]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-25.9185998,oral swab
32008,2,32008,Burkholderia,,bacteria,FALSE,5.03254,833,1,NA,NA,84.211,95,10^-31.704,NA,NA,NA,NA,NA,NA,NA,,[28095],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-29.40957351,oral swab
29465,2,29465,Veillonella,,bacteria,FALSE,43067.2,7128606,9901,NA,NA,90.8203,518.807,10^-230.731,NA,NA,NA,NA,NA,NA,NA,,"[2682456, 2682455, 1096935, 423477, 343193, 248315, 39778, 39777, 29466]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,1126.528851,oral swab
29393,2,29393,Dolosigranulum,,bacteria,FALSE,3.98736,660,1,NA,NA,98.193,498,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[29394],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.98736,oral swab
28250,2,28250,Ornithobacterium,,bacteria,FALSE,30.2315,5004,6,NA,NA,90.3746,547.167,10^-229.293,NA,NA,NA,NA,NA,NA,NA,,"[2497989, 28251]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,31.2315,oral swab
28100,2,28100,Phyllobacterium,,bacteria,FALSE,18.2633,3023,4,NA,NA,85.814,538.5,10^-213.382,NA,NA,NA,NA,NA,NA,NA,,[555317],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,19.2633,oral swab
13687,2,13687,Sphingomonas,,bacteria,FALSE,4.3861,726,1,NA,NA,94.404,554,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1609977],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-52.95770137,oral swab
10375,2,10375,Lymphocryptovirus,,viruses,FALSE,11.2009,1854,3,NA,NA,97.0683,437.333,10^-267.784,NA,NA,NA,NA,NA,NA,NA,,[3050299],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,12.2009,oral swab
7215,2,7215,Drosophila,fruit flies,eukaryota,FALSE,3.70342,613,1,NA,NA,84.163,221,10^-90.3493,NA,NA,NA,NA,NA,NA,NA,,[7240],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.70342,oral swab
7086,2,7086,Geotrupes,,eukaryota,FALSE,3.99945,662,1,NA,NA,83.333,150,10^-55.5221,NA,NA,NA,NA,NA,NA,NA,,[295525],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.99945,oral swab
6643,2,6643,Octopus,,eukaryota,FALSE,3.15968,523,1,NA,NA,84.167,360,10^-155.325,NA,NA,NA,NA,NA,NA,NA,,[6645],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.15968,oral swab
6525,2,6525,Biomphalaria,,eukaryota,FALSE,3.788,627,1,NA,NA,83.262,466,10^-199.129,NA,NA,NA,NA,NA,NA,NA,,[6526],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.788,oral swab
5761,2,5761,Naegleria,,eukaryota,FALSE,236.269,39108,76,NA,NA,95.2408,350.329,10^-195.638,NA,NA,NA,NA,NA,NA,NA,,[5763],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,12.760487,oral swab
5149,2,5149,Chaetomium,,eukaryota,FALSE,6.88727,1140,1,NA,NA,93.4207,988,10^-239.92,NA,NA,NA,NA,NA,NA,NA,,[1628907],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-24.05005963,oral swab
5144,2,5144,Podospora,,eukaryota,FALSE,4.48881,743,1,NA,NA,87.238,525,10^-254.658,NA,NA,NA,NA,NA,NA,NA,,[48703],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-20.89278509,oral swab
3817,2,3817,Arachis,,eukaryota,FALSE,9.37635,1552,2,NA,NA,87.8705,414,10^-204.691,NA,NA,NA,NA,NA,NA,NA,,[3818],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-11.95471334,oral swab
2737,2,2737,Vagococcus,,bacteria,FALSE,26.0085,4305,5,NA,NA,89.8342,326.6,10^-167.42,NA,NA,NA,NA,NA,NA,NA,,"[2920380, 2714947, 81947]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,27.0085,oral swab
2717,2,2717,Cardiobacterium,,bacteria,FALSE,36.3454,6016,9,NA,NA,92.1522,324,10^-113.497,NA,NA,NA,NA,NA,NA,NA,,"[2866573, 2718]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,37.3454,oral swab
2701,2,2701,Gardnerella,,bacteria,FALSE,21.6466,3583,5,NA,NA,92.0052,548,10^-245.472,NA,NA,NA,NA,NA,NA,NA,,[2702],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-7.078166374,oral swab
2172,2,2172,Methanobrevibacter,,archaea,FALSE,4.65193,770,1,NA,NA,87.5,128,10^-52.8462,NA,NA,NA,NA,NA,NA,NA,,[294671],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-3.736455768,oral swab
2147,2,2147,Acholeplasma,,bacteria,FALSE,15.4963,2565,2,NA,NA,87.2975,86,10^-29.7034,NA,NA,NA,NA,NA,NA,NA,,"[264636, 35623]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,16.4963,oral swab
2093,2,2093,Mycoplasma,,bacteria,FALSE,3.70342,613,1,NA,NA,86.897,145,10^-60.3401,NA,NA,NA,NA,NA,NA,NA,,[2102],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.70342,oral swab
1743,2,1743,Propionibacterium,,bacteria,FALSE,3.75175,621,1,NA,NA,84.768,453,10^-202.572,NA,NA,NA,NA,NA,NA,NA,,[1744],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-3.277700249,oral swab
1730,2,1730,Eubacterium,,bacteria,FALSE,8.73595,1446,2,NA,NA,81.9475,379,10^-154.63,NA,NA,NA,NA,NA,NA,NA,,"[2841528, 1736]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.73595,oral swab
1716,2,1716,Corynebacterium,,bacteria,FALSE,38.4056,6357,10,NA,NA,92.6123,452.8,10^-231.744,NA,NA,NA,NA,NA,NA,NA,,"[2735136, 43770, 43768]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-21.32365675,oral swab
1678,2,1678,Bifidobacterium,,bacteria,FALSE,6.81477,1128,2,NA,NA,93.364,412,10^-229.378,NA,NA,NA,NA,NA,NA,NA,,[216816],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,7.81477,oral swab
1654,2,1654,Actinomyces,,bacteria,FALSE,273.273,45233,68,NA,NA,90.3034,465.529,10^-213.465,NA,NA,NA,NA,NA,NA,NA,,"[2789425, 1852377, 712116, 649739, 55565, 1656]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,274.273,oral swab
1649,2,1649,Kurthia,,bacteria,FALSE,3.05698,506,1,NA,NA,97.289,332,10^-202.021,NA,NA,NA,NA,NA,NA,NA,,[3049086],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.05698,oral swab
1647,2,1647,Erysipelothrix,,bacteria,FALSE,7.38871,1223,2,NA,NA,98.1935,451,10^-256.897,NA,NA,NA,NA,NA,NA,NA,,[1648],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,8.38871,oral swab
1637,2,1637,Listeria,,bacteria,FALSE,4.13236,684,1,NA,NA,83.133,83,10^-24.9008,NA,NA,NA,NA,NA,NA,NA,,[1639],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.13236,oral swab
1578,2,1578,Lactobacillus,,bacteria,FALSE,1507.94,249599,297,NA,NA,95.6106,647.552,10^-245.67,NA,NA,NA,NA,NA,NA,NA,,"[2993455, 2690380, 2107999, 147802, 33959, 1596, 1587]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-102.5747875,oral swab
1485,2,1485,Clostridium,,bacteria,FALSE,50.4704,8354,11,NA,NA,88.5588,326.182,10^-129.886,NA,NA,NA,NA,NA,NA,NA,,"[2507159, 238834, 137838, 1520, 1509, 1502, 1492, 1491]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,2.96653726,oral swab
1386,2,1386,Bacillus,,bacteria,FALSE,16.5536,2740,4,NA,NA,89.4607,251.25,10^-118.444,NA,NA,NA,NA,NA,NA,NA,,"[2918450, 2884834, 1890302]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,17.5536,oral swab
1378,2,1378,Gemella,,bacteria,FALSE,59482.1,9845641,13223,NA,NA,92.6983,557.736,10^-242.405,NA,NA,NA,NA,NA,NA,NA,,"[2840371, 2040624, 1785995, 1179787, 84135, 29391, 1379]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,2243.345463,oral swab
1375,2,1375,Aerococcus,,bacteria,FALSE,8.24055,1364,2,NA,NA,91.9738,361.5,10^-102.279,NA,NA,NA,NA,NA,NA,NA,,"[87541, 51665]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-7.19236379,oral swab
1357,2,1357,Lactococcus,lactic streptococci,bacteria,FALSE,42.9427,7108,9,NA,NA,93.2286,424.111,10^-239.913,NA,NA,NA,NA,NA,NA,NA,,"[1363, 1359, 1358]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,3.576731764,oral swab
1350,2,1350,Enterococcus,,bacteria,FALSE,316.905,52455,74,NA,NA,95.7021,459.541,10^-235.781,NA,NA,NA,NA,NA,NA,NA,,"[1805431, 332949, 53346, 53345, 44008, 1354, 1352, 1351]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,15.25571147,oral swab
1301,2,1301,Streptococcus,,bacteria,FALSE,70351.8,11644835,16200,NA,NA,92.1975,516.083,10^-232.823,NA,NA,NA,NA,NA,NA,NA,,"[3038077, 2972784, 2819619, 2763068, 2759692, 2710759, 2686210, 2664091, 2610896, 2598457, 2598453, 2589786, 2576376, 2420310, 2420309, 2382163, 2173853, 1917441, 1902136, 1839799, 1825069, 1759399, 1501662, 1433513, 1419814, 1234680, 1156431, 1111760, 712633, 712624, 712623, 684066, 400065, 361101, 315405, 257758, 197614, 143682, 113107, 82348, 78535, 76860, 68892, 68891, 59310, 45634, 33040, 28037, 1346, 1345, 1343, 1338, 1336, 1335, 1334, 1329, 1328, 1326, 1319, 1318, 1314, 1313, 1311, 1310, 1309, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",15,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,895.7816757,oral swab
1298,2,1298,Deinococcus,,bacteria,FALSE,42.6588,7061,8,NA,NA,93.1161,734.375,10^-244.524,NA,NA,NA,NA,NA,NA,NA,,[2080419],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-114.1614023,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,212.919,35243,46,NA,NA,94.2753,508.891,10^-243.369,NA,NA,NA,NA,NA,NA,NA,,"[2989766, 2836369, 2781774, 2750012, 2699836, 1912064, 283734, 214473, 29382, 1290, 1283, 1282, 1280]",4,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-44.03324947,oral swab
